textID,text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km�),Density (P/Km�)
3646168972,"Whataburger closing all locations but tally  so harsh, might have to transfer schools",negative,noon,60-70,Colombia,50882891,1109500,46
63c37a49f7,Hello twitting world!  We are off to best buddies bbq  but untill then Jay z is on Spotify,positive,night,70-100,Comoros,869601,1861,467
5acddcdf96,shes so cute when shes sleepy,positive,morning,0-20,Congo (Congo-Brazzaville),5518087,3.42E+05,16
6c8c38a2c8,"i finished new moon  in 1 day all up. maybe less, im quite proud, now who wants to lend me eclipse haha",neutral,noon,21-30,Costa Rica,5094118,51060,100
27325838a1, I sent you a message.,neutral,night,31-45,Croatia,4105267,55960,73
3bdce9fa8e,posted a few pics of my college on my myspace www.myspace.com/katieheidie,neutral,morning,46-60,Cuba,11326616,106440,106
5931a8cc5e," Hey OJ, I just want to ask, you hooked up with somebody ayt now?",neutral,noon,60-70,Cyprus,1207359,9240,131
4d84400b4b, i am jealous of your mom talking to . i want to see you all our twittering is making me miss you,negative,night,70-100,Czechia (Czech Republic),10708981,77240,139
53cfb970e6,"Oh and PS. Since it is already 12:30, I should probably say 'Happy Mother`s Day' to my Mom and all the mothers out there!",positive,morning,0-20,Democratic Republic of the Congo,89561403,2267050,40
3cbe2d6bf7, AGAIN AGAIN.,neutral,noon,21-30,Denmark,5792202,42430,137
ac95551286,"My nose is chapped, yuck",negative,night,31-45,Djibouti,988000,23180,43
2797fdba9f,"Uuu, am din nou PR 4. Yeey, my epenis is now bigger! ... ... ...",neutral,morning,46-60,Dominica,71986,750,96
44118d01e8,"World`s Happiest Places ...   Denmark, Finland and the Netherlands",positive,noon,60-70,Dominican Republic,10847910,4.83E+04,225
e7567d973d, finally -- someone recognizes my genius,positive,night,70-100,Ecuador,17643054,248360,71
5d917baffd,My truss failing  http://yfrog.com/154upj,negative,morning,0-20,Egypt,102334404,995450,103
0228cd6405," BAH, you`be made me all hungry now",negative,noon,21-30,El Salvador,6486205,20720,313
d635eff196,  i just saw your performance on the ellen show. we`re so behind in australia  you were AMAZING and have such a wonderful voice!,positive,night,31-45,Equatorial Guinea,1402985,28050,50
33cc53af32,This weekend is completely different from last weekend.,neutral,morning,46-60,Eritrea,3546421,101000,35
839c17b593,_22 ok so I`m having a complete insomniac moment. It`s 6am(almost) and I`m STILL awake. I hate when I can`t stop thinking!  mornin!,positive,noon,60-70,Estonia,1326535,42390,31
8af2c2890d, you are adorable,positive,night,70-100,"Eswatini (fmr. ""Swaziland"")",1160164,17200,67
349981d74f, Go to Campos on Missendon Road in Newtown. Ask for Ben. And discover how great coffee can be,positive,morning,0-20,Ethiopia,114963588,1000000,115
288561a8a8, they`re at the bottom of the thing and aren`t moving at all. feels bad man.,negative,noon,21-30,Fiji,896445,18270,49
55fce48132, that movie is awesome!,positive,night,31-45,Finland,5540720,3.04E+05,18
ff452f31b1," Hello, you are sooo awesome!! Dont ever stop what your doing haha, You make me fall off my chair laughing  x",positive,morning,46-60,France,65273511,547557,119
db52621423,Aim:iloveshawniedur,neutral,noon,60-70,Gabon,2225734,257670,9
53d39f2caa, I am so sorry!!  That really sucks,negative,night,70-100,Gambia,2416668,10120,239
d4c6184863,Crappy Day...,negative,morning,0-20,Georgia,3989167,69490,57
f70be05297, Sent u a few DM`s..Hollaback,neutral,noon,21-30,Germany,83783942,348560,240
ce6ba16d69,**** elora danan are breaking up  too and im missing their last nsw show too  def need to hit up melbs !! someone come with ?,negative,night,31-45,Ghana,31072940,227540,137
bf9927af4c,"actually just woke up, going to attempt to see 17 again with Natalyy",neutral,morning,46-60,Greece,10423054,128900,81
e4f0cac150,_carter can`t see it it says 'This video is private.',neutral,noon,60-70,Grenada,112523,340,331
8fd4310b2c,I was crying all of Tuesday cos I find out! ;( .... Economics is offically my crying subject lol,negative,night,70-100,Guatemala,17915568,107160,167
ced5c302f5,listening to jubey snoring on the phone  hehe goodnight,positive,morning,0-20,Guinea,13132795,2.46E+05,53
337328b96a,Sunday morning,neutral,noon,21-30,Guinea-Bissau,1968001,28120,70
27d03db745, Burst my bubble!,neutral,night,31-45,Guyana,786552,196850,4
5aa5003df5, god I need to revise today! I`m so lazy,negative,morning,46-60,Haiti,11402528,27560,414
c8cbdd280f,"Ok, so I know it`s nearly 10:30pm here but  made me want some ice cream... I can`t get the Italian stuff though",neutral,noon,60-70,Holy See,801,0,2003
ab149f0093, - I will help  not sure how when i`m alllll the way over here haha but i can try  have alot of free time right now haha,positive,night,70-100,Honduras,9904607,111890,89
460e7d7701,Is actually feeling awake today,neutral,morning,0-20,Hungary,9660351,90530,107
352e2cdec2,work   Yay!,positive,noon,21-30,Iceland,341243,100250,3
f2f0938e4c,Kyneton for breakfast this morning at Slow Living. Noice. Such a beautiful sunny autumn day  Drove back to Melb via Daylesford,positive,night,31-45,India,1380004385,2973190,464
392da4eca7, I`m here!... Jdubb is @ his funky job...I guess.. We`re neglected,negative,morning,46-60,Indonesia,273523615,1811570,151
da747f6efd,stopped for coffee at Maryland rest area; so did at least five entire middle schools; just my luck,neutral,noon,60-70,Iran,83992949,1.63E+06,52
81d0547d7b,"Doing homework and then going to bed, have to leave at 6:50 tomorrow morning for work  and then i wont be off till 6",neutral,night,70-100,Iraq,40222493,434320,93
d91a78658e,miss him way to much... just cnt stop thinking of him   nite nite folkkz...,negative,morning,0-20,Ireland,4937786,68890,72
8b0bd92f6f,HAPPY MOTHER`S DAY !!,positive,noon,21-30,Israel,8655535,21640,400
13fae7d9ab, laptop has been handed over to the master. I will be getting it back next weekend - fingers crossed! Will let you know,neutral,night,31-45,Italy,60461826,294140,206
5b961ea2da,baaaaaaaah!!!! there`s a MEGA cockroach in the kitchen and i have no one to kill it!  heeeeelp me!!!! haha my retarded cats are no help!,negative,morning,46-60,Jamaica,2961167,10830,273
652f396358,is having a cuppa and chilling... i lovebank holiday mondays,positive,noon,60-70,Japan,126476461,364555,347
be98808eae, I`m dead bored. but also dead poor! Student life is a piss take!,negative,night,70-100,Jordan,10203134,88780,115
d7ec3333b7,having bad day,negative,morning,0-20,Kazakhstan,18776707,2699700,7
01052ea308, Thanks  Give it 5 stars!!11,positive,noon,21-30,Kenya,53771296,569140,94
22e97bf9cd, I`m fine thx. Had 3 days off and took advantage of them -> tired.  Waiting too see pics and read your blog.,positive,night,31-45,Kiribati,119449,8.10E+02,147
ca6599a1c0, not my groom!  think i`ll die an old maid! lol,negative,morning,46-60,Kuwait,4270571,17820,240
63f3f867bb, whoa rad ! coffee makes me stay up all night,neutral,noon,60-70,Kyrgyzstan,6524195,191800,34
dd666c5cbe,On my shoot with Ron and Torey! Have lots of fun,positive,night,70-100,Laos,7275560,230800,32
5328c72bfd, OMG I`M SOO EXCITED! i`ve been waiting for it ever since i saw the 5th one at midnight the night before!,positive,morning,0-20,Latvia,1886198,62200,30
a6aada51a6," trying to have a baby, don`t want my soda addiction to be a problem, so i quit  still sad and craving it though",negative,noon,21-30,Lebanon,6825445,10230,667
8d9008991f,"Denny`s with Mike, Pat, and Jessie.",neutral,night,31-45,Lesotho,2142249,30360,71
5f0074cf25, Hey Split Rock -- I`d know that llama anywhere,neutral,morning,46-60,Liberia,5057681,96320,53
3c14b2b292,[Somewhere - Within Temptation] returned to mysefl. Keep working hard till June,negative,noon,60-70,Libya,6871292,1759540,4
55da8a3fce,fun day with boo. short but fun,positive,night,70-100,Liechtenstein,38128,160,238
efa59cbda2,_Jean awessomee! cut my hurrr i give massage? orr alkie? or foodtour? yeaaah! &i`ll pray for ur cousin,positive,morning,0-20,Lithuania,2722289,6.27E+04,43
c42c567e54, Ahhh...can`t do this one....will be in las Vegas that weekend  #noctweetup,negative,noon,21-30,Luxembourg,625978,2590,242
bcf6c5338f, ima goodgirl I`m not down with takin advantage,positive,night,31-45,Madagascar,27691018,581795,48
b261db3cee,And then you find out today they had there first kiss! },neutral,morning,46-60,Malawi,19129952,94280,203
896922c1b8,_Escobar some people seem to be getting over it pretty quick  and the guys to me didn`t seem to care,neutral,noon,60-70,Malaysia,32365999,328550,99
dd4c858ac6,i miss 'mr.',negative,night,70-100,Maldives,540544,300,1802
22287946b8," haha yea! Just working and chillin in the eastbay. Unlike u, I don`t get a summer break  boo",neutral,morning,0-20,Mali,20250833,1220190,17
5a62afb497,Bug in **** cod4 system link. My map pack isnt working,negative,noon,21-30,Malta,441543,320,1380
d64bb16cc4," I`ve been busy and chained to my laptop  I`ll be at Webcom Wed afternoon, then likely Yul Blog. See you there?",neutral,night,31-45,Marshall Islands,59190,180,329
3674a601da, good morning  good luck! Belive in you,positive,morning,46-60,Mauritania,4649658,1030700,5
59ec2945d5,R.I.P. Sammie the Cat,neutral,noon,60-70,Mauritius,1271768,2.03E+03,626
25ffb64d28,"Is having a darts party with the parentals, my neighbor, and !",neutral,night,70-100,Mexico,128932753,1943950,66
5b50688755,do some research for my article,neutral,morning,0-20,Micronesia,115023,700,164
afeb5f1c1c,When God created man i also believed he created a million people to get on ya **** for a laff,negative,noon,21-30,Moldova,4033963,32850,123
091e84bfcb,Aright Twitter Fam... guess ima be outties.. gonna try n sleep off some of this horrible pain,negative,night,31-45,Monaco,39242,1,26337
10da9cdaaa," Pixies - Number 13 gives me such an energy rush. They are playing a festival close to me in June, but work won`t me me go",positive,morning,46-60,Mongolia,3278290,1553560,2
20aca93241,hut myself in the face with a hammer earlier by accident  obviously it hurts.,negative,noon,60-70,Montenegro,628066,13450,47
6a0c150423,"the swine flu is in robina, gold coast",neutral,night,70-100,Morocco,36910560,446300,83
a8b4edc9d4,Im bored   -musiic[BOX],negative,morning,0-20,Mozambique,31255435,786380,40
328005a45a," have a nice time, with plenty of dreams",positive,noon,21-30,Myanmar (formerly Burma),54409800,653290,83
dd7caa3e1c,Again.. check out http://www.myspace.com/therealfunkymonkey  ....these guys rock this one too  ? http://blip.fm/~5jkbc,positive,night,31-45,Namibia,2540905,8.23E+05,3
9211e0e295,i love love love silverstein.  work tomorrow. boo!,positive,morning,46-60,Nauru,10824,20,541
12d86a991c,Missing the shotgun match because I was guilted into going to the store with the wife.,negative,noon,60-70,Nepal,29136808,143350,203
c27cdfd057, haha... sorry  she should be in the whole like two people  follows,negative,night,70-100,Netherlands,17134872,33720,508
6d9130c1a7, just tried DMing you but it tried to download some strange file so stopped!  How come no gmail MaccyM?  Missing you  SADS!!,negative,morning,0-20,New Zealand,4822233,263310,18
8e6ba09a14,they shot him  he was still alive too...,neutral,noon,21-30,Nicaragua,6624554,120340,55
1f0b54b51e,Going crazy  super head ach from hell and my the in laws have ben here since 9 this morning. ahhhh,negative,night,31-45,Niger,24206644,1266700,19
19c8d8ff2a," Did we hear our name ? Thanks Ankit, get them on to our parlour   #HokeyPokeyBandra",positive,morning,46-60,Nigeria,206139589,910770,226
1efad1b003,playing my new ds lite!    Love it!,positive,noon,60-70,North Korea,25778816,120410,214
d237b12c6a,"I am sad... Tanner wasn`t invited to the Panthers development camp this year  Poor (other) Glassers. But Calla was, so good on him.",negative,night,70-100,North Macedonia,2083374,25220,83
99da599014,"recovering from a hard day of homeschooling my dd, chemistry did NOT go well...",neutral,morning,0-20,Norway,5421241,3.65E+05,15
fedc97c091,Said The Whale & Mother Mother? OK!,neutral,noon,21-30,Oman,5106626,309500,16
e52dc9247e,Im so full. Subway was bomb! Waiting for my 2nd shift to start,positive,night,31-45,Pakistan,220892340,770880,287
047f46f5ed, lol. sounds like don`t call me babe  have done that too !! have you thought that over ?,neutral,morning,46-60,Palau,18094,460,39
f5bbbdc257, try installing Twibble which is a Java based app that should work on most phones,neutral,noon,60-70,Palestine State,5101414,6020,847
1546642a62,My car is broken.,negative,night,70-100,Panama,4314767,74340,58
ee217de560," my grandpa called, wants to know what you are doing with his hat.. and when you plan to return it",neutral,morning,0-20,Papua New Guinea,8947024,452860,20
7ca644d9a8,_LOCA thank you babe  What are you doin this evening?,positive,noon,21-30,Paraguay,7132538,397300,18
4273b2b1c3,is soo bored its lovley day outside but nuttin to do,neutral,night,31-45,Peru,32971854,1280000,26
5a1ea7ace5, _Yogini _My_Soles  i am sooo jealous  in a good way of course.  LC is awesome.,positive,morning,46-60,Philippines,109581078,298170,368
fc370c3fc1,eat it caps.  3-2,neutral,noon,60-70,Poland,37846611,3.06E+05,124
26ba81090a, Noooo! Poor SE,negative,night,70-100,Portugal,10196709,91590,111
9e3ca6c567, Your peanut butter soup was amazing and so was everything else!  Your soup was just a higher form of amazing,positive,morning,0-20,Qatar,2881053,11610,248
d25cfac9d5,"Nina was on my lap, but just decided to jump off",neutral,noon,21-30,Romania,19237691,230170,84
61228c0da3, its my going away partyyy  `s.  you should come!,neutral,night,31-45,Russia,145934462,16376870,9
e572df8b9d, I have been sick for like 5 days now...,negative,morning,46-60,Rwanda,12952218,24670,525
05e15c27ed,is not sleeping because he has paperwork to do.,neutral,noon,60-70,Saint Kitts and Nevis,53199,260,205
b3175e5a2a,Today is Will`s first baseball game!  GO BATS!,neutral,night,70-100,Saint Lucia,183627,610,301
97f5446019," But it is our reality  , we must survive. What doesn`t kills, makes stronger. PA`LANTE LORE !",positive,morning,0-20,Saint Vincent and the Grenadines,110940,390,284
5c0d87f191,: sorry forgot that,negative,noon,21-30,Samoa,198414,2830,70
d38c6dfdcd, re: Edwards I hope so!,positive,night,31-45,San Marino,33931,6.00E+01,566
6fadfe4b89, I`d like to put your fruity article on my website if you`ll permit,positive,morning,46-60,Sao Tome and Principe,219159,960,228
84c5466055,Feels all kinds of not so well right now,negative,noon,60-70,Saudi Arabia,34813871,2149690,16
592558637,  i know i`m changin it again,neutral,night,70-100,Senegal,16743927,192530,87
a48347fc7c, Come hang out wif meeee,neutral,morning,0-20,Serbia,8737371,87460,100
b956cee5c7," well...as long as you have trees  yeh definately need to go find one, maybe after the crutches tho! :p",neutral,noon,21-30,Seychelles,98347,460,214
9928207c77,Wide awake. Wishing I wasn`t. **** nightshift routines. Got turned down for the job in Nashville  oh well ...,negative,night,31-45,Sierra Leone,7976983,72180,111
c62e1ba8ca,Tonight @ 10 on The Northland`s NewsCenter we kick off a week long look at Great Summer Getaways in the Northland! Don`t miss it!,positive,morning,46-60,Singapore,5850342,700,8358
657cf9d4ad,"alright, back from my twitter decompression  Happy monday folks, what`s the good word?",positive,noon,60-70,Slovakia,5459642,48088,114
9022c95249,"Fish fingers and potato croquettes it is then! Would love some baked beans, but they tend to hurt me.",neutral,night,70-100,Slovenia,2078938,20140,103
6f3cbd74b2,  lol hopefully it`ll happen like next timee near the new album,neutral,morning,0-20,Solomon Islands,686884,2.80E+04,25
41cff9bd12,  on your ani?  sorry,negative,noon,21-30,Somalia,15893222,627340,25
8d1c8885f4,_booey it doesn`t make up for the pitch,negative,night,31-45,South Africa,59308690,1213090,49
5443f941b5,missed Britains got talent    gutted.,negative,morning,46-60,South Korea,51269185,97230,527
1692886504,you Wish that would have been your tweet after you followed me.,neutral,noon,60-70,South Sudan,11193725,610952,18
01e1f59fac,cant believe i stay out this late!.....waking up for work in T-minus 4hours,negative,night,70-100,Spain,46754778,498800,94
44a3a1b83b, I`m going to kill the person who should have went down to Manchester for me.  (only kidding; don`t want the police on my door),negative,morning,0-20,Sri Lanka,21413249,62710,341
80bae565bd,  I do the same thing to anybody covering dave... haha... we don`t like people messing with perfect music.,negative,noon,21-30,Sudan,43849260,1765048,25
e5f28a7927, just checked again and it worked!! Sorry,neutral,night,31-45,Suriname,586632,156000,4
0928a976bc, no sleeping for me im at work   it will be summer break soon. Tell them to get there butts out of bed lol,neutral,morning,46-60,Sweden,10099265,410340,25
c086d6e230,Watchin `how to lose a man in 10 days` wiv mum  lol,neutral,noon,60-70,Switzerland,8654622,3.95E+04,219
a2dd416423,getting dinner ready not much going on in my life it seems,negative,night,70-100,Syria,17500658,183630,95
3adfb85ae8,ah what a lovely day for a bike ride and cake making  *is rooting 4 those who are revising!* do your best! X,positive,morning,0-20,Tajikistan,9537645,139960,68
67f107ee3c,Oh noes .... macbook hard disk has just died,negative,noon,21-30,Tanzania,59734218,885800,67
3839365640,_GM That`s the plan,neutral,night,31-45,Thailand,69799978,510890,137
5cda360fea,  but they`re hungryyyyyy,neutral,morning,46-60,Timor-Leste,1318445,14870,89
c250d1c6c0,went OUT 4 a meet up & MAY B hangin & or hittin a club or bar   IF the car holds up LOL :-P,neutral,noon,60-70,Togo,8278724,54390,152
6d33d3e007," Okay, no more driving.  I know... I know... you are correct to say that.",positive,night,70-100,Tonga,105695,720,147
2707d7e045,my tummy kinda hurts!,negative,morning,0-20,Trinidad and Tobago,1399488,5130,273
0e43c85278,i hope my morning show doesn`t get cancelled!,positive,noon,21-30,Tunisia,11818619,155360,76
0ffb510d8e, You`re welcome Tila!! I love you!! Wish I could have heard it,positive,night,31-45,Turkey,84339067,7.70E+05,110
382e23c420, White wine reminds me of vinegar,neutral,morning,46-60,Turkmenistan,6031200,469930,13
e35c435265,10 more days to go for Freedom!!!!!! **** these xams!!,negative,noon,60-70,Tuvalu,11792,30,393
d288b32d20,Nursing my sick guniea pig back to health  and my cat is being jealous,negative,night,70-100,Uganda,45741007,199810,229
ddbdb89b1b,Going to bed. Goodnight!  x,positive,morning,0-20,Ukraine,43733762,579320,75
0e838fc060," Enjoy Springsteen, I`m seeing him at Glastonbury in June!! Give us a report when you get back",positive,noon,21-30,United Arab Emirates,9890402,83600,118
b4457c49d8,FRIENDS COMING TONIGHT! Hopefully the weather will stay nice,positive,night,31-45,United Kingdom,67886011,241930,281
1f691878d1,I`m drawning in emails,neutral,morning,46-60,United States of America,331002651,9147420,36
e1943d424b,My hips are too wide to rock those mario Kart shorts  why couldn i have the bone structure of a 12 year old boy?,neutral,noon,60-70,Uruguay,3473730,175020,20
1cc39a6797,Yay! Go wyattt your totally amazing`!`! Im So happy for you.  yay,positive,night,70-100,Uzbekistan,33469203,425400,79
0930c7730c,"standing here open hands and i know i can`t do this alone hold on, hold on, baby, hold on...geeez",neutral,morning,0-20,Vanuatu,307145,1.22E+04,25
66d530d15b,mine too <3,positive,noon,21-30,Venezuela,28435940,882050,32
cbe322be48, 'Shut Up' was the line removed from the locker scene! I bet I could recite that speech easily! Dare me?!?!,neutral,night,31-45,Vietnam,97338579,310070,314
2323109cd6,poker night instead of kate voegele.... i guess it`ll do....,neutral,morning,46-60,Yemen,29825964,527970,56
269bd506f8," http://twitpic.com/5s5f9 - Joe had the same shirt in the concer here, in Chilee! hahaha Big rob wasn`t here",neutral,noon,60-70,Zambia,18383955,743390,25
58c5ff24c8,thanks gourmetcook! But cold shower wouldn`t help.,negative,night,70-100,Zimbabwe,14862924,386850,38
8fdd5f2cf1,_  Leiiin I can play the introoo,neutral,morning,0-20,Afghanistan,38928346,652860,60
8e047e2788,  said that  mentioned bears!  have fun!! P.S bears like Peanut Butter,positive,noon,21-30,Albania,2877797,27400,105
c612f25fb4,I`ll probably have better photos up later today. Took some picks with my big camera too. Camera phone = blury camera,neutral,night,31-45,Algeria,43851044,2381740,18
a274e12fa5,"I miss my dog  r.i.p.Batman... Yeah, Batman (I really hope `all dogs go to heaven` is true)",negative,morning,46-60,Andorra,77265,470,164
28a815dc90," Yes babe, you`re so welcome!",positive,noon,60-70,Angola,32866272,1246700,26
605cb06fc8,Me just sign up Twitter...,neutral,night,70-100,Antigua and Barbuda,97929,440,223
eebd5237de, I`m with you...been up till 5-6 for the last few nights...,positive,morning,0-20,Argentina,45195774,2736690,17
51e7f13c14, Wow - that`s one deep sleep!  Wish I could sleep like that -one little noise and I`m awake,positive,noon,21-30,Armenia,2963243,28470,104
c54fd3a21d,****! tying run is on 2nd!  let`s hold em` Raiders!,negative,night,31-45,Australia,25499884,7682300,3
d1175f1255,T9R8AM booked. im arriving medan on 27th june. 1155hours,neutral,morning,46-60,Austria,9006398,8.24E+04,109
c879760571,looking out window is depressing it is so beautiful out and I am in here,neutral,noon,60-70,Azerbaijan,10139177,82658,123
7956d83106," Sadly, all I have is the Stanley Steemer 800 number.",negative,night,70-100,Bahamas,393244,10010,39
2761490126, Your youtube account is down.,negative,morning,0-20,Bahrain,1701575,760,2239
97125134d0,"has just finished watching masterchef. Surprisingly (perhaps), it`s good",positive,noon,21-30,Bangladesh,164689383,130170,1265
cf3fce5180,i am so stressed and sad about pugsly missing. i hope hes okay. i am stuck at otrip and cant look for him  someone post his pic on FB 4 me,negative,night,31-45,Barbados,287375,430,668
cbc5f36800, Never been to the USA before  It would be great to the cruise/tour next year. Whatever it is its gonna be a blast,positive,morning,46-60,Belarus,9449323,202910,47
6965d75cb2, Kind of glad I never started Kings now - one less thing to be upset about,neutral,noon,60-70,Belgium,11589623,30280,383
e2dad0afa1,my trousers are damp.,negative,night,70-100,Belize,397628,22810,17
d28fca2902,Note 2 all twoloers: neva stay @ a candlelight suites shower is slow and the toilet sux and the bed is tiny!,negative,morning,0-20,Benin,12123200,112760,108
ae1f3cfc5f,depressed that i wasn`t included in the morcom gardens quiz on facebook,negative,noon,21-30,Bhutan,771608,3.81E+04,20
6241e87aa5, cn i gt a twit frm u pls?  Hva gr8 shw 2nyt !,positive,night,31-45,Bolivia,11673021,1083300,11
0720fef104,my mom watched my new video and she actually LOL  Love her! xoxo http://bit.ly/16w6zV,positive,morning,46-60,Bosnia and Herzegovina,3280819,51000,64
328b1a5e33,watched the Bones finale last night in the UK & it rocked!! oh how much I missed Zack!!!   is so freakin` awesome <3,positive,noon,60-70,Botswana,2351627,566730,4
535bd2fe9b,i had a new friend who called himself shame.,negative,night,70-100,Brazil,212559417,8358140,25
70dc9db3c9,at tokyo table,neutral,morning,0-20,Brunei,437479,5270,83
0de7050311, what`s wrong with dressing in fifties fashion?,neutral,noon,21-30,Bulgaria,6948445,108560,64
1737b06480,Aww sad  now  stupid crapped up phone and deciding that you would go and screw yourself up and never again work arghhh,negative,night,31-45,Burkina Faso,20903273,273600,76
abc8db8ddf,"Awesome sunday service  God is for you, Jesus is praying for you - What can man do to you?!",positive,morning,46-60,Burundi,11890784,25680,463
e13aa93d0a,just wants to hear his voice,neutral,noon,60-70,C�te d'Ivoire,26378274,318000,83
a3b9e897cb, Cool!!! No wonder you didn`t sleep much,positive,night,70-100,Cabo Verde,555987,4.03E+03,138
e999df98cc, They should add Dunkin Donuts to their menu too.,neutral,morning,0-20,Cambodia,16718965,176520,95
5bcdb4b5ea," I`m not sure.  Btw, YAY FOR WICKED TICKETS! That`s awesome! When are you going?",positive,noon,21-30,Cameroon,26545863,472710,56
13df2f4386,Missin my boo,negative,night,31-45,Canada,37742154,9093510,4
54db4251c7,"trying to get used to twitter, i have a cold",neutral,morning,46-60,Central African Republic,4829767,622980,8
bb98aed1ee,Seen the doctor today. Everything was fine! Might go for ultrasound scan just as a precaution,positive,noon,60-70,Chad,16425864,1259200,13
574664f6c6,is the luckiest girl in the world <3,positive,night,70-100,Chile,19116201,743532,26
a99c5a9003,"first up, make up for lost time with jelly. Jalan jalan just the 2 of us  and the rollerblading with my pumpkin. Happeh",neutral,morning,0-20,China,1439323776,9388211,153
5621273d21,saying goodbye to  for a year  she`s been awesome in helping me fit into the team at Veritas!,positive,noon,21-30,Colombia,50882891,1109500,46
1baf4971f9, 'toys'??? Advanced load carrying system. Low-cost 1-man outdoor shelter. I didn`t get the Wolverine glove,neutral,night,31-45,Comoros,869601,1861,467
f497495e23,Lovely walk this morning with the missus; drizzle didn`t matter,positive,morning,46-60,Congo (Congo-Brazzaville),5518087,3.42E+05,16
0100c60150,it makes me  when i see people replying to people that are only after followers and would never reply back,negative,noon,60-70,Costa Rica,5094118,51060,100
b524433af3,At home about to go to sleep! Goodnight twitter world!,positive,night,70-100,Croatia,4105267,55960,73
4dec928260, i no its so warm isnt it!! :O My arms are sore  Bad times. My face is a little red too :S,negative,morning,0-20,Cuba,11326616,106440,106
f69a3cb947,() Oh snap... kinda nuts right now... :  I`ve told at least 27  Thanks babes.,positive,noon,21-30,Cyprus,1207359,9240,131
9176985aae," *waving* you wanna come get Diablo, he barked so much til he made himself sick",negative,night,31-45,Czechia (Czech Republic),10708981,77240,139
41d2178a72,"Went for run, my sinuses are pissing me off",negative,morning,46-60,Democratic Republic of the Congo,89561403,2267050,40
5c5b0146ff,is new to twitter.... needs some studying here,neutral,noon,60-70,Denmark,5792202,42430,137
0a269cef6e, How are you today!?,neutral,night,70-100,Djibouti,988000,23180,43
38a9919690,is hitting the streets. 40 hours living with Lexington`s homeless. No food...no bed...no problem. No Facebook or Twitter...  Pray for us.,negative,morning,0-20,Dominica,71986,750,96
9a353b2d65,i`m hungry. i want scrambled eggs again. my grandma always makes perfect scrambled eggs. my mum sucks at it. so i`ll go make some myself!,neutral,noon,21-30,Dominican Republic,10847910,4.83E+04,225
51fe547d97, heyy have you deleted your myspace account  cause the link in the side bar wont work it says its been deleted wb ily ****,neutral,night,31-45,Ecuador,17643054,248360,71
cb5f3ccc62, yeah they r. im going to their concert at the end of the month,neutral,morning,46-60,Egypt,102334404,995450,103
c6deea2e49, Are you okay?,neutral,noon,60-70,El Salvador,6486205,20720,313
7aafd4e445,oh dear! gareths b-day 2moro all my girlfriends are abroad  lucky niamh is coming home 2moro poor gareth has 2 listen 2 me talk all day,neutral,night,70-100,Equatorial Guinea,1402985,28050,50
9818dd9b5d," I`m doing good thanks   And yourself? and sorry, lil busy at the moment.",positive,morning,0-20,Eritrea,3546421,101000,35
e956bc2244, Knock You Down is playing now...again!!! Cna my day get any better?? I love it!! How r u? Missed u,neutral,noon,21-30,Estonia,1326535,42390,31
bea37d2e5a,Internet stopped working right in the middle me quantum leap.  grr,negative,night,31-45,"Eswatini (fmr. ""Swaziland"")",1160164,17200,67
dd42d9d9f7,  please don`t,neutral,morning,46-60,Ethiopia,114963588,1000000,115
87e7c38d7c,  What`s wrong with her?,negative,noon,60-70,Fiji,896445,18270,49
7e24aaac61,http://twitpic.com/6814w - So glad Sam is in a good mood,positive,night,70-100,Finland,5540720,3.04E+05,18
5863f5f7ee,My Tummy Hurt,negative,morning,0-20,France,65273511,547557,119
e20b1cc3f7,Chillin on here,positive,noon,21-30,Gabon,2225734,257670,9
a830e774a5," indeed, much fail",negative,night,31-45,Gambia,2416668,10120,239
25aa6711e2,i`ll do follow friday a little later on...i`m busy taking over this lady`s job.,neutral,morning,46-60,Georgia,3989167,69490,57
678aa1ca9f,in less then a min i lost 2 followers,neutral,noon,60-70,Germany,83783942,348560,240
fb2123b8c1," Nah... to be honest, I`m not a `drinker` as such....  would rather have a protein shake and go for a run LOL",neutral,night,70-100,Ghana,31072940,227540,137
82b04a91f3, hey are you guys planning any So Cal headlining shows around the time of the Blink tour? We dont get you in Irvine,neutral,morning,0-20,Greece,10423054,128900,81
e25c2232d7,And I want you to shut the **** up.... I really hate living with my step dad. =-\ I can`t wait to move out...,negative,noon,21-30,Grenada,112523,340,331
5296a3c4b9,"uploading photos.   (on: Facebook, & Friendster... Myspace later.)",neutral,night,31-45,Guatemala,17915568,107160,167
3ab12ae6a0,playing with  on a cool new website... hopefully ready very soon,positive,morning,46-60,Guinea,13132795,2.46E+05,53
9954cca530, my *mom*(not aunt haha) and uncle were both adopted with very diff adoptive stories. if you want to chat sometime lmk,neutral,noon,60-70,Guinea-Bissau,1968001,28120,70
8f5858051b,finally some effing internet! i effin need to update the wifi in SG malls. Idk how  i miss dada and craigie......,negative,night,70-100,Guyana,786552,196850,4
7d0aa849f1,  Why?,neutral,morning,0-20,Haiti,11402528,27560,414
d695d1e9c9,Why am I still upppp????? LOL.  Work in less than 5 hours.,neutral,noon,21-30,Holy See,801,0,2003
ad52ce4e35," no I want too, but a couple of people said it wasnt good",neutral,night,31-45,Honduras,9904607,111890,89
4ec86c98fc,"Happy Mother`s Day! Be sure to say I <3 you, Mum.",positive,morning,46-60,Hungary,9660351,90530,107
